category,description,month,count,rollavg_3month
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2022-08-01,72,69
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2022-09-01,70,73
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2022-10-01,73,72
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2022-11-01,79,74
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2022-12-01,75,76
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2023-01-01,97,84
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2023-02-01,75,82
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2023-03-01,91,88
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2023-04-01,79,82
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2023-05-01,90,87
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2023-06-01,112,94
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2023-07-01,123,108
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2023-08-01,104,113
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2023-09-01,101,109
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2023-10-01,79,95
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2023-11-01,73,84
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2023-12-01,83,78
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2024-01-01,64,73
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2024-02-01,88,78
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2024-03-01,83,78
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2024-04-01,78,83
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2024-05-01,90,84
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2024-06-01,89,86
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2024-07-01,105,95
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2024-08-01,85,93
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2024-09-01,68,86
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2024-10-01,92,82
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2024-11-01,72,77
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2024-12-01,92,85
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2025-01-01,79,81
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2025-02-01,62,78
Aggravated Battery,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",2025-03-01,22,54
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2019-04-01,1,NA
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2019-07-01,1,NA
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2020-01-01,1,1
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2020-03-01,4,2
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2020-04-01,2,2
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2020-05-01,3,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2020-06-01,5,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2020-07-01,2,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2020-08-01,1,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2020-09-01,4,2
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2020-10-01,1,2
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2020-11-01,3,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2020-12-01,1,2
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2021-01-01,1,2
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2021-02-01,2,1
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2021-03-01,3,2
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2021-04-01,2,2
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2021-05-01,1,2
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2021-06-01,2,2
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2021-07-01,1,1
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2021-08-01,3,2
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2021-09-01,2,2
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2021-10-01,4,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2021-11-01,4,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2021-12-01,4,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2022-01-01,7,5
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2022-02-01,2,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2022-03-01,4,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2022-04-01,5,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2022-05-01,3,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2022-06-01,5,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2022-07-01,1,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2022-08-01,2,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2022-09-01,6,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2022-10-01,2,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2022-11-01,5,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2022-12-01,1,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2023-01-01,5,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2023-02-01,8,5
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2023-03-01,3,5
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2023-04-01,5,5
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2023-05-01,2,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2023-06-01,4,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2023-07-01,3,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2023-08-01,1,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2023-09-01,7,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2023-10-01,10,6
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2023-11-01,2,6
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2023-12-01,6,6
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2024-01-01,5,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2024-02-01,5,5
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2024-03-01,2,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2024-04-01,2,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2024-05-01,7,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2024-06-01,2,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2024-07-01,1,3
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2024-08-01,3,2
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2024-09-01,3,2
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2024-10-01,5,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2024-11-01,4,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2024-12-01,4,4
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2025-01-01,6,5
Aggravated Battery,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",2025-02-01,3,4
Aggravated Battery,"AGG. RITUAL MUTILATION - HANDS, FISTS, FEET, SERIOUS INJURY",2020-11-01,1,NA
Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,2019-01-01,10,NA
Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,2019-02-01,14,NA
Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,2019-03-01,9,11
Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,2019-04-01,9,11
Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,2019-05-01,12,10
Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,2019-06-01,17,13
Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,2019-07-01,15,15
Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,2019-08-01,10,14
Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,2019-09-01,8,11
Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,2019-10-01,12,10
Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,2019-11-01,16,12
Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,2019-12-01,7,12
Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,2020-01-01,8,10
Aggravated Battery,AGG: HANDS/FIST/FEET SERIOUS INJURY,2020-02-01,4,6
Aggravated Battery,AGGRAVATED - HANDGUN,2019-01-01,17,NA
Aggravated Battery,AGGRAVATED - HANDGUN,2019-02-01,22,NA
Aggravated Battery,AGGRAVATED - HANDGUN,2019-03-01,22,20
Aggravated Battery,AGGRAVATED - HANDGUN,2019-04-01,35,26
Aggravated Battery,AGGRAVATED - HANDGUN,2019-05-01,45,34
Aggravated Battery,AGGRAVATED - HANDGUN,2019-06-01,83,54
Aggravated Battery,AGGRAVATED - HANDGUN,2019-07-01,65,64
Aggravated Battery,AGGRAVATED - HANDGUN,2019-08-01,67,72
Aggravated Battery,AGGRAVATED - HANDGUN,2019-09-01,71,68
Aggravated Battery,AGGRAVATED - HANDGUN,2019-10-01,65,68
Aggravated Battery,AGGRAVATED - HANDGUN,2019-11-01,54,63
Aggravated Battery,AGGRAVATED - HANDGUN,2019-12-01,77,65
Aggravated Battery,AGGRAVATED - HANDGUN,2020-01-01,68,66
Aggravated Battery,AGGRAVATED - HANDGUN,2020-02-01,87,77
Aggravated Battery,AGGRAVATED - HANDGUN,2020-03-01,115,90
Aggravated Battery,AGGRAVATED - HANDGUN,2020-04-01,139,114
Aggravated Battery,AGGRAVATED - HANDGUN,2020-05-01,240,165
Aggravated Battery,AGGRAVATED - HANDGUN,2020-06-01,321,233
Aggravated Battery,AGGRAVATED - HANDGUN,2020-07-01,299,287
Aggravated Battery,AGGRAVATED - HANDGUN,2020-08-01,304,308
Aggravated Battery,AGGRAVATED - HANDGUN,2020-09-01,224,276
Aggravated Battery,AGGRAVATED - HANDGUN,2020-10-01,213,247
Aggravated Battery,AGGRAVATED - HANDGUN,2020-11-01,194,210
Aggravated Battery,AGGRAVATED - HANDGUN,2020-12-01,171,193
Aggravated Battery,AGGRAVATED - HANDGUN,2021-01-01,143,169
Aggravated Battery,AGGRAVATED - HANDGUN,2021-02-01,107,140
Aggravated Battery,AGGRAVATED - HANDGUN,2021-03-01,174,141
Aggravated Battery,AGGRAVATED - HANDGUN,2021-04-01,183,155
Aggravated Battery,AGGRAVATED - HANDGUN,2021-05-01,249,202
Aggravated Battery,AGGRAVATED - HANDGUN,2021-06-01,275,236
Aggravated Battery,AGGRAVATED - HANDGUN,2021-07-01,341,288
Aggravated Battery,AGGRAVATED - HANDGUN,2021-08-01,286,301
Aggravated Battery,AGGRAVATED - HANDGUN,2021-09-01,284,304
Aggravated Battery,AGGRAVATED - HANDGUN,2021-10-01,236,269
Aggravated Battery,AGGRAVATED - HANDGUN,2021-11-01,203,241
Aggravated Battery,AGGRAVATED - HANDGUN,2021-12-01,186,208
Aggravated Battery,AGGRAVATED - HANDGUN,2022-01-01,127,172
Aggravated Battery,AGGRAVATED - HANDGUN,2022-02-01,101,138
Aggravated Battery,AGGRAVATED - HANDGUN,2022-03-01,132,120
Aggravated Battery,AGGRAVATED - HANDGUN,2022-04-01,158,130
Aggravated Battery,AGGRAVATED - HANDGUN,2022-05-01,187,159
Aggravated Battery,AGGRAVATED - HANDGUN,2022-06-01,198,181
Aggravated Battery,AGGRAVATED - HANDGUN,2022-07-01,269,218
Aggravated Battery,AGGRAVATED - HANDGUN,2022-08-01,233,233
Aggravated Battery,AGGRAVATED - HANDGUN,2022-09-01,231,244
Aggravated Battery,AGGRAVATED - HANDGUN,2022-10-01,183,216
Aggravated Battery,AGGRAVATED - HANDGUN,2022-11-01,153,189
Aggravated Battery,AGGRAVATED - HANDGUN,2022-12-01,133,156
Aggravated Battery,AGGRAVATED - HANDGUN,2023-01-01,122,136
Aggravated Battery,AGGRAVATED - HANDGUN,2023-02-01,93,116
Aggravated Battery,AGGRAVATED - HANDGUN,2023-03-01,94,103
Aggravated Battery,AGGRAVATED - HANDGUN,2023-04-01,146,111
Aggravated Battery,AGGRAVATED - HANDGUN,2023-05-01,188,143
Aggravated Battery,AGGRAVATED - HANDGUN,2023-06-01,199,178
Aggravated Battery,AGGRAVATED - HANDGUN,2023-07-01,203,197
Aggravated Battery,AGGRAVATED - HANDGUN,2023-08-01,161,188
Aggravated Battery,AGGRAVATED - HANDGUN,2023-09-01,177,180
Aggravated Battery,AGGRAVATED - HANDGUN,2023-10-01,142,160
Aggravated Battery,AGGRAVATED - HANDGUN,2023-11-01,127,149
Aggravated Battery,AGGRAVATED - HANDGUN,2023-12-01,118,129
Aggravated Battery,AGGRAVATED - HANDGUN,2024-01-01,88,111
Aggravated Battery,AGGRAVATED - HANDGUN,2024-02-01,95,100
Aggravated Battery,AGGRAVATED - HANDGUN,2024-03-01,108,97
Aggravated Battery,AGGRAVATED - HANDGUN,2024-04-01,133,112
Aggravated Battery,AGGRAVATED - HANDGUN,2024-05-01,170,137
Aggravated Battery,AGGRAVATED - HANDGUN,2024-06-01,212,172
Aggravated Battery,AGGRAVATED - HANDGUN,2024-07-01,181,188
Aggravated Battery,AGGRAVATED - HANDGUN,2024-08-01,169,187
Aggravated Battery,AGGRAVATED - HANDGUN,2024-09-01,167,172
Aggravated Battery,AGGRAVATED - HANDGUN,2024-10-01,143,160
Aggravated Battery,AGGRAVATED - HANDGUN,2024-11-01,106,139
Aggravated Battery,AGGRAVATED - HANDGUN,2024-12-01,96,115
Aggravated Battery,AGGRAVATED - HANDGUN,2025-01-01,72,91
Aggravated Battery,AGGRAVATED - HANDGUN,2025-02-01,55,74
Aggravated Battery,AGGRAVATED - HANDGUN,2025-03-01,14,47
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2019-01-01,1,NA
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2019-03-01,1,NA
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2019-06-01,1,1
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2020-01-01,4,2
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2020-02-01,8,4
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2020-03-01,9,7
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2020-04-01,8,8
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2020-05-01,5,7
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2020-06-01,16,10
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2020-07-01,14,12
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2020-08-01,12,14
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2020-09-01,9,12
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2020-10-01,4,8
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2020-11-01,9,7
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2020-12-01,2,5
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2021-01-01,3,5
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2021-02-01,5,3
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2021-03-01,6,5
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2021-04-01,10,7
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2021-05-01,8,8
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2021-06-01,15,11
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2021-07-01,19,14
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2021-08-01,17,17
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2021-09-01,14,17
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2021-10-01,15,15
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2021-11-01,11,13
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2021-12-01,13,13
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2022-01-01,3,9
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2022-02-01,10,9
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2022-03-01,9,7
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2022-04-01,7,9
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2022-05-01,11,9
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2022-06-01,6,8
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2022-07-01,20,12
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2022-08-01,17,14
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2022-09-01,22,20
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2022-10-01,8,16
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2022-11-01,10,13
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2022-12-01,7,8
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2023-01-01,11,9
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2023-02-01,8,9
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2023-03-01,12,10
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2023-04-01,17,12
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2023-05-01,20,16
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2023-06-01,13,17
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2023-07-01,21,18
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2023-08-01,14,16
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2023-09-01,14,16
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2023-10-01,18,15
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2023-11-01,7,13
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2023-12-01,10,12
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2024-01-01,10,9
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2024-02-01,13,11
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2024-03-01,14,12
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2024-04-01,19,15
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2024-05-01,16,16
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2024-06-01,14,16
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2024-07-01,19,16
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2024-08-01,20,18
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2024-09-01,13,17
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2024-10-01,16,16
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2024-11-01,19,16
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2024-12-01,14,16
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2025-01-01,22,18
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2025-02-01,8,15
Aggravated Battery,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",2025-03-01,1,10
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2019-03-01,1,NA
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2019-05-01,1,NA
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2019-06-01,3,2
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2019-07-01,2,2
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2019-08-01,1,2
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2019-09-01,1,1
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2019-10-01,2,1
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2019-11-01,1,1
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2019-12-01,5,3
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2020-01-01,4,3
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2020-02-01,24,11
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2020-03-01,64,31
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2020-04-01,62,50
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2020-05-01,74,67
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2020-06-01,84,73
Aggravated Battery,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,2020-07-01,92,83
